Datetime,Open,High,Low,Close,Volume
2023-10-12 13:04:35,1.05848,1.05853,1.05848,1.05849,5.0
2023-10-12 13:04:36,1.05851,1.05853,1.05849,1.05849,1.0
2023-10-12 13:04:37,1.0585,1.05853,1.05849,1.05849,1.0
2023-10-12 13:04:38,1.05852,1.05856,1.0585,1.0585,5.0
2023-10-12 13:04:39,1.0585,1.05856,1.0585,1.05852,5.0
2023-10-12 13:04:40,1.05852,1.0586,1.05852,1.05854,1.0
2023-10-12 13:04:41,1.05857,1.0586,1.05857,1.05857,6.0
2023-10-12 13:04:42,1.05856,1.0586,1.05856,1.05856,5.0
2023-10-12 13:04:43,1.05858,1.0586,1.05858,1.05858,1.0
2023-10-12 13:04:44,1.05858,1.0586,1.05858,1.05858,0.0
2023-10-12 13:04:45,1.05858,1.0586,1.05858,1.05858,0.0
2023-10-12 13:04:46,1.05857,1.0586,1.05857,1.05857,1.0
2023-10-12 13:04:47,1.05856,1.0586,1.05856,1.05857,5.0
2023-10-12 13:04:48,1.05856,1.0586,1.05856,1.05856,1.0
2023-10-12 13:04:49,1.05856,1.05859,1.05856,1.05856,0.0
2023-10-12 13:04:50,1.05856,1.05859,1.05856,1.05856,0.0
2023-10-12 13:04:51,1.05852,1.0586,1.05852,1.05852,2.0
2023-10-12 13:04:52,1.05853,1.05857,1.05852,1.05852,1.0
2023-10-12 13:04:53,1.05854,1.05859,1.05854,1.05854,2.0
2023-10-12 13:04:54,1.05854,1.05858,1.05854,1.05854,1.0
2023-10-12 13:04:55,1.05856,1.0586,1.05855,1.05855,5.0
2023-10-12 13:04:56,1.05855,1.0586,1.05855,1.05855,5.0
2023-10-12 13:04:57,1.05854,1.0586,1.05854,1.05855,3.0
2023-10-12 13:04:58,1.05854,1.05858,1.05854,1.05854,6.0
2023-10-12 13:04:59,1.05854,1.05859,1.05854,1.05855,5.0
2023-10-12 13:05:00,1.05859,1.05863,1.05857,1.05859,1.0
2023-10-12 13:05:01,1.05859,1.05863,1.05857,1.05857,5.0
2023-10-12 13:05:02,1.05859,1.05864,1.05859,1.05859,4.0
2023-10-12 13:05:03,1.05859,1.05863,1.05858,1.05859,4.0
2023-10-12 13:05:04,1.05859,1.05862,1.05859,1.05859,1.0
2023-10-12 13:05:05,1.05859,1.05862,1.05859,1.05859,0.0
2023-10-12 13:05:06,1.0586,1.05864,1.05857,1.0586,4.0
2023-10-12 13:05:07,1.05855,1.05857,1.05848,1.05855,5.0
2023-10-12 13:05:08,1.05852,1.05858,1.05852,1.05854,0.0
2023-10-12 13:05:09,1.05854,1.05858,1.05854,1.05854,1.0
2023-10-12 13:05:10,1.05855,1.05859,1.05854,1.05855,8.0
2023-10-12 13:05:11,1.05857,1.05862,1.05855,1.05856,5.0
2023-10-12 13:05:12,1.05856,1.0586,1.05856,1.05856,0.0
2023-10-12 13:05:13,1.05857,1.0586,1.05857,1.05857,1.0
2023-10-12 13:05:14,1.05856,1.05861,1.05856,1.05858,10.0
2023-10-12 13:05:15,1.05858,1.0586,1.05856,1.05858,4.0
2023-10-12 13:05:16,1.05853,1.05859,1.05853,1.05856,5.0
2023-10-12 13:05:17,1.05843,1.05855,1.05843,1.0585,7.0
2023-10-12 13:05:18,1.05843,1.05853,1.05843,1.05843,1.0
2023-10-12 13:05:19,1.05854,1.05858,1.0585,1.05851,4.0
2023-10-12 13:05:20,1.05856,1.05861,1.05856,1.05856,4.0
2023-10-12 13:05:21,1.05856,1.0586,1.05856,1.05856,0.0
2023-10-12 13:05:22,1.05856,1.0586,1.05856,1.05856,0.0
2023-10-12 13:05:23,1.05853,1.05859,1.05853,1.05856,8.0
2023-10-12 13:05:24,1.05856,1.05859,1.05856,1.05856,0.0
2023-10-12 13:05:25,1.05849,1.05856,1.05848,1.0585,1.0
2023-10-12 13:05:26,1.05844,1.05852,1.05844,1.05848,5.0
2023-10-12 13:05:27,1.05842,1.05846,1.05841,1.05842,12.0
2023-10-12 13:05:28,1.05842,1.05846,1.05842,1.05842,5.0
2023-10-12 13:05:29,1.05841,1.05844,1.05834,1.05841,4.0
2023-10-12 13:05:30,1.05835,1.05838,1.05831,1.05835,5.0
2023-10-12 13:05:31,1.05831,1.05835,1.05831,1.05831,8.0
2023-10-12 13:05:32,1.05831,1.05836,1.05831,1.05831,5.0
2023-10-12 13:05:33,1.05833,1.05836,1.0583,1.05831,1.0
2023-10-12 13:05:34,1.05832,1.05836,1.05831,1.05832,1.0
2023-10-12 13:05:35,1.05831,1.05835,1.05828,1.05831,5.0
2023-10-12 13:05:36,1.05828,1.0583,1.0582,1.05828,4.0
2023-10-12 13:05:37,1.05818,1.05823,1.05818,1.05819,6.0
2023-10-12 13:05:38,1.05818,1.05822,1.05816,1.05817,5.0
2023-10-12 13:05:39,1.05815,1.05818,1.05815,1.05815,3.0
2023-10-12 13:05:40,1.05818,1.05823,1.05816,1.05816,2.0
2023-10-12 13:05:41,1.05821,1.05825,1.05818,1.05821,4.0
2023-10-12 13:05:42,1.05814,1.05818,1.05814,1.05815,1.0
2023-10-12 13:05:43,1.05813,1.05816,1.05812,1.05812,1.0
2023-10-12 13:05:44,1.05812,1.05815,1.05805,1.05812,2.0
2023-10-12 13:05:45,1.05803,1.05808,1.05803,1.05803,1.0
2023-10-12 13:05:46,1.05803,1.05808,1.05803,1.05804,2.0
2023-10-12 13:05:47,1.05805,1.05808,1.05803,1.05803,4.0
2023-10-12 13:05:48,1.05807,1.05811,1.05802,1.05807,1.0
2023-10-12 13:05:49,1.05807,1.0581,1.05806,1.05807,1.0
2023-10-12 13:05:50,1.0581,1.05825,1.0581,1.0581,1.0
2023-10-12 13:05:51,1.05821,1.05823,1.05819,1.05819,5.0
2023-10-12 13:05:52,1.05831,1.05838,1.05825,1.05825,2.0
2023-10-12 13:05:53,1.05833,1.05838,1.05833,1.05833,4.0
2023-10-12 13:05:54,1.05835,1.05839,1.05834,1.05835,5.0
2023-10-12 13:05:55,1.05835,1.05838,1.05835,1.05835,0.0
2023-10-12 13:05:56,1.05835,1.05838,1.05835,1.05835,1.0
2023-10-12 13:05:57,1.05835,1.05839,1.05835,1.05835,5.0
2023-10-12 13:05:58,1.05836,1.05841,1.05836,1.05836,7.0
2023-10-12 13:05:59,1.05838,1.05841,1.05837,1.05838,4.0
2023-10-12 13:06:00,1.05841,1.0585,1.05838,1.0584,1.0
2023-10-12 13:06:01,1.05843,1.05851,1.05843,1.05847,9.0
2023-10-12 13:06:02,1.05843,1.05848,1.05843,1.05843,5.0
2023-10-12 13:06:03,1.05842,1.05843,1.05838,1.05842,2.0
2023-10-12 13:06:04,1.05841,1.05845,1.05839,1.05841,5.0
2023-10-12 13:06:05,1.05836,1.05851,1.05836,1.05837,0.0
2023-10-12 13:06:06,1.05847,1.05851,1.05844,1.05844,6.0
2023-10-12 13:06:07,1.05846,1.0585,1.05845,1.05847,5.0
2023-10-12 13:06:08,1.05846,1.0585,1.05846,1.05846,5.0
2023-10-12 13:06:09,1.05847,1.0585,1.05847,1.05847,4.0
2023-10-12 13:06:10,1.05848,1.05855,1.05848,1.05848,5.0
2023-10-12 13:06:11,1.05848,1.05851,1.05847,1.05848,5.0
2023-10-12 13:06:12,1.05847,1.05851,1.05845,1.05847,4.0
2023-10-12 13:06:13,1.05842,1.05846,1.05842,1.05844,5.0
2023-10-12 13:06:14,1.05845,1.05848,1.05844,1.05844,4.0
2023-10-12 13:06:15,1.05849,1.05852,1.05844,1.05847,1.0
2023-10-12 13:06:16,1.05847,1.05851,1.05847,1.05847,6.0
2023-10-12 13:06:17,1.05854,1.05856,1.05848,1.05848,1.0
2023-10-12 13:06:18,1.05851,1.05857,1.05851,1.05851,6.0
2023-10-12 13:06:19,1.05854,1.05857,1.05853,1.05854,1.0
2023-10-12 13:06:20,1.05853,1.05857,1.05853,1.05853,5.0
2023-10-12 13:06:21,1.05854,1.0586,1.05854,1.05856,5.0
2023-10-12 13:06:22,1.05857,1.05862,1.05857,1.05857,4.0
2023-10-12 13:06:23,1.05861,1.05863,1.05859,1.05861,6.0
2023-10-12 13:06:24,1.05857,1.05862,1.05857,1.05858,1.0
2023-10-12 13:06:25,1.05856,1.0586,1.05854,1.05856,1.0
2023-10-12 13:06:26,1.05853,1.05857,1.05853,1.05853,7.0
2023-10-12 13:06:27,1.05853,1.05857,1.05853,1.05853,5.0
2023-10-12 13:06:28,1.05853,1.05857,1.05853,1.05853,5.0
2023-10-12 13:06:29,1.05852,1.05856,1.05852,1.05852,7.0
2023-10-12 13:06:30,1.05852,1.05857,1.05852,1.05852,5.0
2023-10-12 13:06:31,1.05849,1.05856,1.05845,1.05852,5.0
2023-10-12 13:06:32,1.05842,1.05843,1.05838,1.05839,2.0
2023-10-12 13:06:33,1.05838,1.05841,1.05838,1.05838,5.0
2023-10-12 13:06:34,1.0584,1.05848,1.05839,1.0584,4.0
2023-10-12 13:06:35,1.05838,1.0585,1.05835,1.05846,5.0
2023-10-12 13:06:36,1.05837,1.05842,1.05836,1.05836,4.0
2023-10-12 13:06:37,1.05835,1.05841,1.05835,1.05837,5.0
2023-10-12 13:06:38,1.05838,1.05841,1.05834,1.05834,4.0
2023-10-12 13:06:39,1.05824,1.05834,1.05824,1.05832,5.0
2023-10-12 13:06:40,1.05828,1.05832,1.05824,1.05824,5.0
2023-10-12 13:06:41,1.05828,1.05831,1.05824,1.05825,1.0
2023-10-12 13:06:42,1.05829,1.05832,1.05822,1.05826,1.0
2023-10-12 13:06:43,1.05829,1.05832,1.05827,1.05829,1.0
2023-10-12 13:06:44,1.05828,1.05832,1.05827,1.05829,1.0
2023-10-12 13:06:45,1.0583,1.05835,1.05828,1.05833,1.0
2023-10-12 13:06:46,1.05834,1.05836,1.05827,1.05834,5.0
2023-10-12 13:06:47,1.05829,1.05833,1.05828,1.0583,5.0
2023-10-12 13:06:48,1.05829,1.05832,1.05829,1.05829,3.0
2023-10-12 13:06:49,1.05825,1.0583,1.05825,1.05828,2.0
2023-10-12 13:06:50,1.05827,1.05831,1.05827,1.05828,2.0
2023-10-12 13:06:51,1.0582,1.0583,1.0582,1.05826,1.0
2023-10-12 13:06:52,1.05817,1.05821,1.05815,1.05818,5.0
2023-10-12 13:06:53,1.05815,1.05822,1.05814,1.05815,1.0
2023-10-12 13:06:54,1.05821,1.05824,1.05817,1.05817,5.0
2023-10-12 13:06:55,1.05817,1.05821,1.05817,1.05817,2.0
2023-10-12 13:06:56,1.05818,1.05823,1.05817,1.05818,4.0
2023-10-12 13:06:57,1.05821,1.05825,1.05819,1.05819,5.0
2023-10-12 13:06:58,1.05822,1.05827,1.05822,1.05823,8.0
2023-10-12 13:06:59,1.05823,1.05826,1.05822,1.05822,1.0
2023-10-12 13:07:00,1.05824,1.05826,1.05821,1.05823,1.0
2023-10-12 13:07:01,1.05819,1.05822,1.05819,1.0582,5.0
2023-10-12 13:07:02,1.05818,1.05822,1.05818,1.05818,6.0
2023-10-12 13:07:03,1.05817,1.05818,1.05812,1.05813,1.0
2023-10-12 13:07:04,1.05806,1.05812,1.05805,1.05807,1.0
2023-10-12 13:07:05,1.05807,1.0581,1.05805,1.05806,3.0
2023-10-12 13:07:06,1.05806,1.05808,1.05805,1.05805,1.0
2023-10-12 13:07:07,1.05805,1.05808,1.05805,1.05805,0.0
2023-10-12 13:07:08,1.05807,1.05811,1.05806,1.05807,6.0
2023-10-12 13:07:09,1.05808,1.05816,1.05807,1.05807,0.0
2023-10-12 13:07:10,1.05814,1.05817,1.05814,1.05814,1.0
2023-10-12 13:07:11,1.05813,1.05825,1.05813,1.05822,5.0
2023-10-12 13:07:12,1.05822,1.05826,1.05822,1.05822,5.0
2023-10-12 13:07:13,1.05822,1.05826,1.05822,1.05822,3.0
2023-10-12 13:07:14,1.05821,1.05828,1.05819,1.05824,5.0
2023-10-12 13:07:15,1.05819,1.05823,1.05819,1.05819,6.0
2023-10-12 13:07:16,1.0582,1.05823,1.05819,1.05819,1.0
2023-10-12 13:07:17,1.05819,1.05822,1.05819,1.05819,1.0
2023-10-12 13:07:18,1.05819,1.05823,1.05815,1.05817,1.0
2023-10-12 13:07:19,1.05822,1.05824,1.05821,1.05822,1.0
2023-10-12 13:07:20,1.05821,1.05827,1.05821,1.05824,5.0
2023-10-12 13:07:21,1.05824,1.05828,1.05824,1.05824,1.0
2023-10-12 13:07:22,1.05824,1.05828,1.05824,1.05824,3.0
2023-10-12 13:07:23,1.05824,1.05828,1.05823,1.05823,6.0
2023-10-12 13:07:24,1.05821,1.05822,1.05815,1.05818,1.0
2023-10-12 13:07:25,1.05817,1.05823,1.05817,1.05817,6.0
2023-10-12 13:07:26,1.05823,1.05827,1.0582,1.05823,1.0
2023-10-12 13:07:27,1.05819,1.05823,1.05819,1.05819,7.0
2023-10-12 13:07:28,1.05819,1.05823,1.05819,1.05819,3.0
2023-10-12 13:07:29,1.05818,1.05823,1.05818,1.05819,1.0
2023-10-12 13:07:30,1.05819,1.05822,1.05817,1.05817,5.0
2023-10-12 13:07:31,1.0582,1.05823,1.05819,1.0582,1.0
2023-10-12 13:07:32,1.05819,1.0582,1.05815,1.05815,1.0
2023-10-12 13:07:33,1.05814,1.05818,1.05809,1.05814,5.0
2023-10-12 13:07:34,1.05809,1.05811,1.05809,1.05809,1.0
2023-10-12 13:07:35,1.05808,1.05812,1.05807,1.05808,5.0
2023-10-12 13:07:36,1.05811,1.05813,1.05808,1.05808,1.0
2023-10-12 13:07:37,1.0581,1.05816,1.0581,1.0581,6.0
2023-10-12 13:07:38,1.05814,1.05817,1.05813,1.05813,5.0
2023-10-12 13:07:39,1.05812,1.05815,1.0581,1.0581,2.0
2023-10-12 13:07:40,1.05809,1.0581,1.05808,1.05809,2.0
2023-10-12 13:07:41,1.05809,1.05811,1.05809,1.05809,1.0
2023-10-12 13:07:42,1.05809,1.05816,1.05809,1.05809,1.0
2023-10-12 13:07:43,1.05814,1.05816,1.05814,1.05814,4.0
2023-10-12 13:07:44,1.05814,1.05823,1.05814,1.05818,4.0
2023-10-12 13:07:45,1.0582,1.05824,1.05818,1.0582,5.0
2023-10-12 13:07:46,1.05814,1.05821,1.05814,1.05817,6.0
2023-10-12 13:07:47,1.05815,1.0582,1.05815,1.05817,5.0
2023-10-12 13:07:48,1.05814,1.05817,1.05813,1.05813,4.0
2023-10-12 13:07:49,1.0581,1.05814,1.0581,1.0581,5.0
2023-10-12 13:07:50,1.0581,1.05812,1.05805,1.0581,1.0
2023-10-12 13:07:51,1.05804,1.05807,1.05802,1.05802,5.0
2023-10-12 13:07:52,1.05805,1.05807,1.05802,1.05803,1.0
2023-10-12 13:07:53,1.05802,1.05808,1.05802,1.05804,1.0
2023-10-12 13:07:54,1.05805,1.05808,1.05805,1.05805,5.0
2023-10-12 13:07:55,1.05805,1.0581,1.05805,1.05807,5.0
2023-10-12 13:07:56,1.05808,1.05814,1.05808,1.0581,1.0
2023-10-12 13:07:57,1.0581,1.05816,1.05809,1.05809,1.0
2023-10-12 13:07:58,1.05813,1.05816,1.05813,1.05813,5.0
2023-10-12 13:07:59,1.0581,1.05816,1.0581,1.05812,2.0
2023-10-12 13:08:00,1.0581,1.05813,1.05809,1.05809,1.0
2023-10-12 13:08:01,1.05818,1.05819,1.05809,1.0581,5.0
2023-10-12 13:08:02,1.05818,1.05822,1.05818,1.05819,5.0
2023-10-12 13:08:03,1.05819,1.05821,1.05819,1.05819,0.0
2023-10-12 13:08:04,1.05819,1.05822,1.05818,1.05819,4.0
2023-10-12 13:08:05,1.05819,1.05822,1.05819,1.0582,4.0
2023-10-12 13:08:06,1.05823,1.05828,1.0582,1.05824,0.0
2023-10-12 13:08:07,1.05825,1.0583,1.05823,1.05823,0.0
2023-10-12 13:08:08,1.05828,1.05832,1.05824,1.05824,5.0
2023-10-12 13:08:09,1.05818,1.05825,1.05818,1.05819,5.0
2023-10-12 13:08:10,1.05814,1.0582,1.05814,1.05817,6.0
2023-10-12 13:08:11,1.05814,1.05817,1.05813,1.05813,1.0
2023-10-12 13:08:12,1.05813,1.05817,1.05813,1.05813,5.0
2023-10-12 13:08:13,1.05813,1.05817,1.05813,1.05813,5.0
2023-10-12 13:08:14,1.05813,1.05816,1.05809,1.05812,2.0
2023-10-12 13:08:15,1.05812,1.05816,1.05811,1.05811,1.0
2023-10-12 13:08:16,1.05813,1.05817,1.05813,1.05814,4.0
2023-10-12 13:08:17,1.05813,1.05816,1.05812,1.05812,4.0
2023-10-12 13:08:18,1.05812,1.05816,1.05812,1.05812,0.0
2023-10-12 13:08:19,1.05809,1.0581,1.05809,1.05809,8.0
2023-10-12 13:08:20,1.05801,1.05809,1.05801,1.05802,7.0
2023-10-12 13:08:21,1.058,1.05806,1.058,1.05801,1.0
2023-10-12 13:08:22,1.05799,1.05803,1.05798,1.05799,4.0
2023-10-12 13:08:23,1.05798,1.05802,1.05798,1.05798,2.0
2023-10-12 13:08:24,1.05799,1.05803,1.05797,1.05799,4.0
2023-10-12 13:08:25,1.05797,1.05802,1.05797,1.05797,5.0
2023-10-12 13:08:26,1.05797,1.058,1.05797,1.05797,1.0
2023-10-12 13:08:27,1.05798,1.05802,1.05797,1.05798,4.0
2023-10-12 13:08:28,1.05797,1.05802,1.05797,1.05797,1.0
2023-10-12 13:08:29,1.05797,1.05802,1.05797,1.05798,6.0
2023-10-12 13:08:30,1.05797,1.05802,1.05797,1.05799,2.0
2023-10-12 13:08:31,1.05795,1.05801,1.05795,1.05797,7.0
2023-10-12 13:08:32,1.05796,1.05812,1.05796,1.05802,5.0
2023-10-12 13:08:33,1.05808,1.05811,1.05808,1.05808,2.0
2023-10-12 13:08:34,1.05807,1.05812,1.05807,1.05807,4.0
2023-10-12 13:08:35,1.05807,1.05811,1.05807,1.05807,1.0
2023-10-12 13:08:36,1.05807,1.05811,1.05806,1.05806,2.0
2023-10-12 13:08:37,1.05806,1.0581,1.05806,1.05806,0.0
2023-10-12 13:08:38,1.05806,1.05809,1.05806,1.05806,5.0
2023-10-12 13:08:39,1.05804,1.05805,1.05801,1.05801,6.0
2023-10-12 13:08:40,1.05799,1.05802,1.05797,1.05799,1.0
2023-10-12 13:08:41,1.05797,1.05801,1.05792,1.05795,6.0
2023-10-12 13:08:42,1.05792,1.05794,1.05789,1.05791,0.0
2023-10-12 13:08:43,1.0579,1.05794,1.0579,1.0579,0.0
2023-10-12 13:08:44,1.05794,1.05798,1.05791,1.05791,5.0
2023-10-12 13:08:45,1.05797,1.05802,1.05796,1.05796,5.0
2023-10-12 13:08:46,1.05797,1.058,1.05794,1.05796,5.0
2023-10-12 13:08:47,1.05796,1.05798,1.05796,1.05796,0.0
2023-10-12 13:08:48,1.05793,1.05797,1.05792,1.05793,8.0
2023-10-12 13:08:49,1.05793,1.05797,1.05793,1.05793,0.0
2023-10-12 13:08:50,1.05792,1.05798,1.05792,1.05793,5.0
2023-10-12 13:08:51,1.05794,1.05799,1.05794,1.05794,5.0
2023-10-12 13:08:52,1.05794,1.05799,1.05794,1.05794,5.0
2023-10-12 13:08:53,1.05792,1.05795,1.05791,1.05792,2.0
2023-10-12 13:08:54,1.05792,1.05794,1.05792,1.05792,0.0
2023-10-12 13:08:55,1.05791,1.05794,1.0579,1.05791,4.0
2023-10-12 13:08:56,1.05795,1.05798,1.05792,1.05792,1.0
2023-10-12 13:08:57,1.05793,1.05797,1.05793,1.05794,11.0
2023-10-12 13:08:58,1.05794,1.05797,1.05794,1.05794,0.0
2023-10-12 13:08:59,1.05794,1.05798,1.05794,1.05794,1.0
2023-10-12 13:09:00,1.05794,1.05798,1.05794,1.05794,5.0
2023-10-12 13:09:01,1.05793,1.05799,1.05793,1.05796,4.0
2023-10-12 13:09:02,1.05795,1.05799,1.05793,1.05794,10.0
2023-10-12 13:09:03,1.05792,1.05796,1.05792,1.05792,5.0
2023-10-12 13:09:04,1.05791,1.05794,1.0579,1.05791,4.0
2023-10-12 13:09:05,1.0579,1.05794,1.0579,1.0579,7.0
2023-10-12 13:09:06,1.05791,1.05795,1.0579,1.05793,0.0
2023-10-12 13:09:07,1.05791,1.05796,1.05791,1.05792,4.0
2023-10-12 13:09:08,1.05787,1.05793,1.05787,1.05789,6.0
2023-10-12 13:09:09,1.05789,1.05793,1.05789,1.05789,0.0
2023-10-12 13:09:10,1.05788,1.05792,1.05788,1.05788,5.0
2023-10-12 13:09:11,1.05789,1.05796,1.05789,1.05793,1.0
2023-10-12 13:09:12,1.05794,1.05797,1.05793,1.05794,4.0
2023-10-12 13:09:13,1.05797,1.05801,1.05791,1.05793,5.0
2023-10-12 13:09:14,1.058,1.05802,1.05799,1.05799,4.0
2023-10-12 13:09:15,1.05798,1.05802,1.05798,1.05798,9.0
2023-10-12 13:09:16,1.05799,1.05802,1.05793,1.05797,4.0
2023-10-12 13:09:17,1.05794,1.05797,1.05793,1.05794,4.0
2023-10-12 13:09:18,1.0579,1.05797,1.05789,1.05789,9.0
2023-10-12 13:09:19,1.05789,1.05793,1.05788,1.05788,5.0
2023-10-12 13:09:20,1.05788,1.05792,1.05788,1.05788,0.0
2023-10-12 13:09:21,1.05788,1.05795,1.05788,1.05789,1.0
2023-10-12 13:09:22,1.05792,1.05796,1.05791,1.05793,9.0
2023-10-12 13:09:23,1.05791,1.05793,1.05787,1.05788,4.0
2023-10-12 13:09:24,1.05789,1.05792,1.05786,1.05787,4.0
2023-10-12 13:09:25,1.05787,1.05791,1.05787,1.05787,1.0
2023-10-12 13:09:26,1.05787,1.05793,1.05787,1.05789,1.0
2023-10-12 13:09:27,1.05788,1.05792,1.05787,1.05788,1.0
2023-10-12 13:09:28,1.05788,1.05792,1.05787,1.05787,4.0
2023-10-12 13:09:29,1.05788,1.05791,1.05787,1.05788,1.0
2023-10-12 13:09:30,1.05786,1.0579,1.05786,1.05786,4.0
2023-10-12 13:09:31,1.05782,1.05789,1.0578,1.05787,8.0
2023-10-12 13:09:32,1.05787,1.05789,1.05787,1.05787,0.0
2023-10-12 13:09:33,1.05779,1.05783,1.05779,1.05779,4.0
2023-10-12 13:09:34,1.05779,1.05781,1.05779,1.05779,0.0
2023-10-12 13:09:35,1.05777,1.05781,1.05777,1.05778,9.0
2023-10-12 13:09:36,1.05776,1.0578,1.05776,1.05777,10.0
2023-10-12 13:09:37,1.05775,1.05781,1.05775,1.05776,19.0
2023-10-12 13:09:38,1.05774,1.05779,1.05774,1.05775,6.0
2023-10-12 13:09:39,1.05774,1.05777,1.05774,1.05775,6.0
2023-10-12 13:09:40,1.05775,1.05777,1.05775,1.05775,0.0
2023-10-12 13:09:41,1.05773,1.05776,1.05768,1.05773,6.0
2023-10-12 13:09:42,1.05769,1.05772,1.05769,1.05769,1.0
2023-10-12 13:09:43,1.05772,1.05776,1.0577,1.0577,4.0
2023-10-12 13:09:44,1.05774,1.05777,1.05773,1.05773,4.0
2023-10-12 13:09:45,1.05774,1.05778,1.05774,1.05774,5.0
2023-10-12 13:09:46,1.05774,1.05778,1.05774,1.05774,0.0
2023-10-12 13:09:47,1.05775,1.05779,1.05775,1.05777,1.0
2023-10-12 13:09:48,1.05778,1.0578,1.05777,1.05778,4.0
2023-10-12 13:09:49,1.05778,1.05781,1.05777,1.05778,4.0
2023-10-12 13:09:50,1.05778,1.05781,1.05776,1.05776,4.0
2023-10-12 13:09:51,1.05777,1.05781,1.05777,1.05777,2.0
2023-10-12 13:09:52,1.05777,1.05781,1.05777,1.05778,5.0
2023-10-12 13:09:53,1.05778,1.05781,1.05778,1.05778,0.0
2023-10-12 13:09:54,1.05779,1.05782,1.05778,1.05778,4.0
2023-10-12 13:09:55,1.05778,1.05782,1.05778,1.05778,5.0
2023-10-12 13:09:56,1.05783,1.05792,1.05778,1.05784,1.0
2023-10-12 13:09:57,1.05791,1.05795,1.05789,1.05789,2.0
2023-10-12 13:09:58,1.05795,1.05802,1.05793,1.05794,6.0
2023-10-12 13:09:59,1.05789,1.05797,1.05789,1.05794,6.0
2023-10-12 13:10:00,1.05789,1.05792,1.05789,1.05789,1.0
2023-10-12 13:10:01,1.0579,1.05795,1.0579,1.0579,1.0
2023-10-12 13:10:02,1.05792,1.05796,1.0579,1.05792,5.0
2023-10-12 13:10:03,1.05786,1.05793,1.05783,1.05789,5.0
2023-10-12 13:10:04,1.05787,1.05791,1.05786,1.05787,6.0
2023-10-12 13:10:05,1.05787,1.05791,1.05786,1.05787,4.0
2023-10-12 13:10:06,1.05787,1.05791,1.05787,1.05787,0.0
2023-10-12 13:10:07,1.05789,1.05793,1.05787,1.05787,4.0
2023-10-12 13:10:08,1.05787,1.05792,1.05787,1.05788,5.0
2023-10-12 13:10:09,1.05787,1.0579,1.05787,1.05787,2.0
2023-10-12 13:10:10,1.05788,1.05792,1.05787,1.05787,5.0
2023-10-12 13:10:11,1.05787,1.05791,1.05787,1.05787,0.0
2023-10-12 13:10:12,1.05787,1.05791,1.05787,1.05787,0.0
2023-10-12 13:10:13,1.05789,1.05795,1.05789,1.05789,5.0
2023-10-12 13:10:14,1.05778,1.05787,1.05778,1.05781,6.0
2023-10-12 13:10:15,1.05779,1.05786,1.05778,1.05778,5.0
2023-10-12 13:10:16,1.05779,1.05782,1.05778,1.05779,4.0
2023-10-12 13:10:17,1.05778,1.05782,1.05777,1.05777,5.0
2023-10-12 13:10:18,1.05773,1.05785,1.05773,1.05781,4.0
2023-10-12 13:10:19,1.05769,1.05772,1.05767,1.05767,4.0
2023-10-12 13:10:20,1.05767,1.05771,1.05765,1.05765,4.0
2023-10-12 13:10:21,1.05765,1.05769,1.05765,1.05765,0.0
2023-10-12 13:10:22,1.05768,1.05772,1.05767,1.05767,4.0
2023-10-12 13:10:23,1.05767,1.05772,1.05767,1.05767,5.0
2023-10-12 13:10:24,1.05767,1.05772,1.0576,1.05762,6.0
2023-10-12 13:10:25,1.0576,1.05764,1.0576,1.0576,0.0
2023-10-12 13:10:26,1.0576,1.05763,1.05755,1.05755,4.0
2023-10-12 13:10:27,1.05754,1.05758,1.05753,1.05754,4.0
2023-10-12 13:10:28,1.05755,1.05759,1.05754,1.05755,5.0
2023-10-12 13:10:29,1.05754,1.05759,1.05753,1.05754,4.0
2023-10-12 13:10:30,1.05754,1.05758,1.05754,1.05754,1.0
2023-10-12 13:10:31,1.05754,1.05757,1.05754,1.05754,5.0
2023-10-12 13:10:32,1.05753,1.05757,1.05753,1.05753,9.0
2023-10-12 13:10:33,1.05754,1.0576,1.05754,1.05754,0.0
2023-10-12 13:10:34,1.05756,1.05759,1.05754,1.05754,4.0
2023-10-12 13:10:35,1.05755,1.05761,1.05754,1.05757,4.0
2023-10-12 13:10:36,1.05755,1.05759,1.05753,1.05754,4.0
2023-10-12 13:10:37,1.05756,1.05761,1.05754,1.05754,1.0
2023-10-12 13:10:38,1.05756,1.0576,1.05755,1.05755,4.0
2023-10-12 13:10:39,1.05756,1.05761,1.05756,1.05757,5.0
2023-10-12 13:10:40,1.05757,1.05761,1.05757,1.05758,5.0
2023-10-12 13:10:41,1.05754,1.05761,1.05754,1.05758,5.0
2023-10-12 13:10:42,1.05755,1.05758,1.05755,1.05755,4.0
2023-10-12 13:10:43,1.05755,1.05761,1.05755,1.05758,5.0
2023-10-12 13:10:44,1.05761,1.05768,1.05761,1.05761,3.0
2023-10-12 13:10:45,1.05764,1.05768,1.05763,1.05764,5.0
2023-10-12 13:10:46,1.05764,1.05768,1.05764,1.05764,5.0
2023-10-12 13:10:47,1.05764,1.05768,1.05764,1.05764,0.0
2023-10-12 13:10:48,1.05766,1.05771,1.05764,1.05768,8.0
2023-10-12 13:10:49,1.05766,1.0577,1.05765,1.05765,5.0
2023-10-12 13:10:50,1.05767,1.05771,1.05765,1.05765,5.0
2023-10-12 13:10:51,1.05767,1.05772,1.05764,1.05764,5.0
